ID, lat1, lat2, lat3, lat4, lon1, lon2, lon3, lon4
4318,38.475,37.665,37.665,37.665,-86.175,-85.725,-85.635,-85.545
4319,37.665,37.575,37.665,37.665,-85.905,-85.905,-85.725,-85.635
4320,37.665,37.575,37.665,37.665,-85.905,-85.905,-85.725,-85.635
4321,37.665,37.755,37.665,37.665,-85.725,-85.635,-85.635,-85.545
4322,38.475,38.475,38.475,37.665,-86.355,-86.265,-86.175,-85.635
4323,38.475,38.295,38.205,38.205,-86.265,-86.265,-86.265,-86.175
4324,38.475,38.475,38.475,38.475,-86.355,-86.265,-86.175,-86.085
4325,38.475,38.475,38.475,38.475,-86.355,-86.265,-86.175,-86.085
4326,38.475,38.475,38.475,38.475,-86.355,-86.265,-86.175,-86.085
4327,38.475,37.755,37.665,38.475,-87.075,-87.075,-87.075,-86.985
4328,38.475,38.385,38.475,38.475,-87.255,-87.255,-87.165,-86.805
4329,37.395,37.305,37.395,37.305,-84.375,-84.375,-84.285,-84.285
4330,37.125,37.035,37.575,37.035,-85.725,-85.725,-85.275,-85.095
4331,37.215,37.125,37.485,37.035,-85.545,-85.545,-85.365,-85.005
4332,36.855,36.945,37.665,37.665,-86.265,-86.085,-85.635,-85.545
4333,37.755,37.665,37.665,37.575,-85.635,-85.545,-85.455,-85.455
4334,37.125,37.485,37.665,37.665,-86.445,-85.815,-85.725,-85.635
4335,37.755,37.665,37.305,37.665,-85.635,-85.635,-85.635,-85.545
4336,36.945,37.035,37.035,36.945,-86.535,-86.445,-86.355,-86.085
4337,36.225,36.135,36.225,36.585,-86.085,-86.085,-85.995,-85.635
4338,37.125,37.125,37.125,37.125,-86.805,-86.715,-86.625,-86.535
4339,37.215,37.215,37.125,36.675,-86.715,-86.625,-86.535,-86.265
4340,37.485,37.305,37.395,37.305,-87.345,-87.345,-87.255,-87.255
4341,37.035,37.035,37.485,37.125,-86.805,-86.715,-86.625,-86.535
4342,37.395,37.305,37.395,37.305,-87.345,-87.345,-87.255,-87.255
4343,37.305,37.305,37.395,37.485,-87.345,-87.255,-86.985,-86.895
4344,40.545,40.545,40.995,40.185,-85.005,-84.915,-84.735,-84.735
4345,41.085,40.995,41.085,40.995,-84.735,-84.735,-84.645,-84.645
4346,40.455,40.635,40.635,40.635,-85.725,-85.275,-85.185,-85.005
4347,40.455,40.365,40.275,40.365,-85.815,-85.815,-85.815,-85.725
4348,40.455,40.365,40.455,40.365,-85.905,-85.905,-85.815,-85.815
4349,40.095,39.915,40.005,39.915,-84.825,-84.645,-84.555,-84.555
4350,40.365,40.635,40.545,40.455,-85.725,-85.275,-84.915,-84.915
4351,40.455,40.365,40.455,40.365,-85.905,-85.905,-85.815,-85.815
4352,40.905,40.815,40.185,40.185,-86.445,-86.445,-86.355,-86.265
4353,40.545,40.545,40.545,40.545,-86.175,-86.085,-85.995,-85.905
4354,40.455,40.365,40.455,40.365,-85.905,-85.905,-85.815,-85.815
4355,40.725,40.725,40.185,40.275,-86.985,-86.895,-86.265,-86.175
4356,41.445,41.445,40.995,40.995,-86.085,-85.995,-85.545,-85.455
4357,41.445,41.445,41.355,41.445,-86.175,-86.085,-86.085,-85.995
4358,41.445,41.265,41.445,41.355,-86.175,-86.175,-86.085,-86.085
4359,40.815,40.725,41.265,41.355,-86.895,-86.895,-86.805,-86.715
4360,40.725,40.635,40.725,40.635,-86.985,-86.985,-86.895,-86.895
4361,40.725,40.725,40.635,40.725,-87.075,-86.985,-86.985,-86.895
4362,40.185,40.185,40.365,40.365,-86.265,-86.175,-85.905,-85.815
4363,40.185,40.275,40.365,40.365,-86.265,-86.175,-85.905,-85.815
4364,40.185,40.275,40.365,40.365,-86.265,-86.175,-85.905,-85.815
4365,40.185,40.185,40.275,40.185,-86.355,-86.265,-86.175,-86.175
4366,40.185,40.275,40.185,40.095,-86.445,-86.355,-86.355,-86.355
4367,40.725,40.725,40.275,40.185,-86.985,-86.895,-86.355,-86.355
4368,40.725,40.725,40.635,40.725,-87.075,-86.985,-86.985,-86.895
4369,40.815,40.725,40.905,40.815,-86.985,-86.985,-86.895,-86.895
4370,39.915,39.825,39.735,39.825,-87.435,-87.435,-87.435,-87.345
4371,39.735,40.455,39.735,39.825,-87.975,-87.885,-87.885,-87.435
4372,39.735,39.825,39.735,39.735,-88.155,-88.065,-88.065,-87.975
4373,39.825,40.005,39.915,40.005,-88.605,-88.515,-88.515,-88.425
4374,39.825,39.915,40.005,39.735,-88.605,-88.515,-88.425,-87.975
4375,40.455,39.915,39.825,40.635,-87.885,-87.435,-87.435,-87.165
4376,39.735,39.735,39.645,39.825,-87.975,-87.885,-87.885,-87.435
4377,39.915,39.915,40.005,39.915,-86.715,-86.625,-86.535,-86.535
4378,39.375,39.825,39.735,39.825,-87.525,-87.435,-87.435,-87.345
4379,39.915,39.915,40.005,39.915,-86.715,-86.625,-86.535,-86.535
4380,39.285,39.195,39.285,39.195,-87.615,-87.615,-87.525,-87.525
4381,39.285,39.195,39.105,39.285,-87.615,-87.615,-87.615,-87.525
4382,39.285,39.195,39.105,39.285,-87.615,-87.615,-87.615,-87.525
4383,39.195,39.285,39.195,39.285,-87.705,-87.615,-87.615,-87.525
4384,39.195,39.285,39.285,39.195,-87.615,-87.525,-87.165,-87.075
4385,39.735,39.735,39.735,39.645,-88.065,-87.975,-87.885,-87.885
4386,38.475,38.475,38.475,38.475,-88.245,-88.155,-87.705,-87.615
4387,39.195,39.285,39.195,39.285,-87.705,-87.615,-87.615,-87.525
4388,38.835,38.745,38.655,38.565,-87.885,-87.255,-87.255,-87.255
4389,40.365,39.735,39.735,39.735,-85.725,-85.455,-85.365,-85.275
4390,40.455,39.735,40.455,39.735,-85.005,-85.005,-84.915,-84.915
4391,40.275,40.275,39.735,40.185,-85.635,-85.545,-85.275,-85.185
4392,40.365,39.645,39.735,39.645,-85.815,-85.455,-85.365,-85.365
4393,40.275,40.275,40.275,40.365,-86.085,-85.995,-85.905,-85.815
4394,40.185,39.555,39.555,40.365,-86.265,-85.995,-85.905,-85.815
4395,40.185,40.455,40.185,40.185,-86.175,-86.085,-86.085,-85.995
4396,40.545,40.545,40.275,40.185,-86.175,-86.085,-86.085,-86.085
4397,40.185,39.555,39.555,40.365,-86.265,-85.995,-85.905,-85.815
4398,39.465,39.555,39.465,39.465,-86.085,-85.995,-85.995,-85.905
4399,40.005,40.275,40.185,40.275,-86.535,-86.085,-86.085,-85.995
4400,39.465,39.555,39.465,39.465,-86.085,-85.995,-85.995,-85.905
4401,39.465,39.465,39.465,39.645,-86.085,-85.995,-85.905,-85.455
4402,39.465,39.465,39.555,39.465,-86.085,-85.995,-85.905,-85.905
4403,39.375,39.285,39.375,39.285,-86.535,-86.535,-86.445,-86.445
4404,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4405,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4406,40.185,39.465,39.465,39.465,-86.265,-86.085,-85.995,-85.905
4407,39.465,39.375,39.465,39.375,-86.175,-86.175,-86.085,-86.085
4408,39.555,39.555,39.465,39.465,-85.995,-85.905,-85.905,-85.815
4409,39.465,39.555,39.465,39.465,-86.085,-85.995,-85.995,-85.905
4410,40.185,39.465,39.465,39.465,-86.265,-86.085,-85.995,-85.905
4411,39.465,39.555,39.465,39.465,-86.085,-85.995,-85.995,-85.905
4412,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4413,39.555,39.465,39.465,39.375,-85.995,-85.995,-85.905,-85.905
4414,40.095,39.465,40.095,40.095,-86.355,-86.355,-86.265,-86.175
4415,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4416,39.465,39.555,39.465,39.375,-86.085,-85.995,-85.995,-85.995
4417,39.915,39.915,40.185,40.185,-86.715,-86.625,-86.355,-86.265
4418,39.915,40.005,39.915,39.915,-86.715,-86.625,-86.625,-86.535
4419,39.195,39.195,39.105,39.105,-87.165,-87.075,-87.075,-86.985
4420,39.195,39.195,39.105,39.105,-87.165,-87.075,-87.075,-86.985
4421,38.475,38.475,38.475,38.475,-87.345,-87.255,-87.165,-87.075
4422,39.645,39.555,39.465,39.645,-85.455,-85.455,-85.455,-85.365
4423,39.465,39.465,39.465,39.645,-86.085,-85.995,-85.905,-85.455
4424,39.465,39.465,39.465,39.645,-86.085,-85.995,-85.905,-85.455
4425,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4426,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4427,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4428,38.925,39.015,38.925,38.925,-85.995,-85.905,-85.905,-85.815
4429,39.465,39.465,39.645,39.555,-85.995,-85.905,-85.455,-85.455
4430,39.465,39.465,39.465,39.555,-86.085,-85.995,-85.905,-85.455
4431,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4432,39.465,39.465,39.465,39.375,-86.085,-85.995,-85.905,-85.905
4433,39.375,39.375,39.375,39.285,-85.995,-85.905,-85.815,-85.815
4434,38.475,38.385,38.475,38.385,-85.815,-85.815,-85.725,-85.725
4435,38.475,38.385,38.475,38.385,-85.545,-85.275,-85.185,-85.185
4436,39.375,39.285,39.195,39.105,-85.815,-85.815,-85.815,-85.815
4437,39.375,39.285,39.375,39.285,-85.905,-85.905,-85.815,-85.815
4438,38.475,38.385,38.475,38.475,-86.805,-86.805,-86.715,-86.265
4439,38.475,38.475,38.385,38.475,-86.445,-86.355,-86.265,-85.815
4440,38.475,38.475,38.475,38.385,-87.165,-87.075,-86.985,-86.985
4441,39.015,38.925,38.565,38.205,-87.075,-87.075,-87.075,-87.075
4442,38.475,38.475,38.475,38.475,-87.525,-87.435,-87.345,-87.255
4443,38.475,38.025,38.025,38.475,-86.715,-86.715,-86.625,-86.355
4444,38.475,38.385,38.475,38.475,-87.435,-87.435,-87.345,-87.255
4445,38.205,38.205,38.295,38.205,-88.335,-88.245,-88.155,-88.155
4446,38.115,38.385,38.475,38.385,-88.155,-87.435,-87.345,-87.345
4447,39.465,39.465,39.465,39.285,-88.965,-88.875,-88.785,-88.605
4448,38.295,38.385,38.295,38.205,-88.245,-88.155,-88.155,-88.065
4449,38.205,38.205,38.205,38.295,-88.425,-88.335,-88.245,-88.155
4450,37.665,37.665,37.755,37.665,-88.515,-88.425,-88.335,-88.335
4451,37.395,37.305,37.305,37.305,-87.885,-87.885,-87.795,-87.345
4452,37.575,37.755,37.665,37.575,-88.155,-88.065,-88.065,-88.065
4453,37.305,37.305,37.215,36.495,-83.295,-83.205,-83.025,-82.575
4454,37.125,37.125,36.315,36.315,-83.025,-82.935,-82.935,-82.845
4455,37.215,37.215,37.215,37.215,-83.295,-83.205,-83.115,-83.025
4456,36.765,36.675,36.765,36.675,-84.015,-84.015,-83.925,-83.925
4457,36.675,36.765,36.675,36.765,-84.015,-83.925,-83.925,-83.835
4458,36.585,36.675,36.585,36.675,-84.105,-84.015,-84.015,-83.925
4459,36.765,36.675,36.765,36.675,-84.015,-84.015,-83.925,-83.925
4460,36.675,36.585,36.765,36.675,-84.015,-84.015,-83.925,-83.925
4461,37.125,37.125,37.575,37.575,-84.645,-84.555,-84.015,-83.925
4462,36.675,36.765,36.675,36.585,-84.195,-84.105,-84.105,-84.105
4463,36.675,36.315,36.675,36.585,-85.005,-85.005,-84.195,-84.195
4464,36.315,36.405,36.315,36.225,-85.005,-84.915,-84.915,-84.915
4465,36.225,36.945,36.675,36.585,-84.915,-84.465,-84.105,-84.105
4466,37.035,37.125,37.125,37.125,-85.095,-84.825,-84.735,-84.645
4467,35.955,36.315,36.405,36.315,-85.095,-85.005,-84.915,-84.915
4468,36.675,36.315,36.405,36.315,-85.095,-85.005,-84.915,-84.915
4469,36.225,36.135,36.315,36.585,-85.275,-85.275,-85.185,-84.915
4470,35.685,36.135,35.595,36.315,-85.815,-85.545,-85.095,-85.005
4471,35.505,35.595,35.505,35.415,-85.995,-85.905,-85.905,-85.905
4472,36.045,36.225,36.135,35.595,-86.175,-86.085,-86.085,-85.905
4473,36.135,36.225,36.315,36.315,-86.895,-86.805,-86.715,-86.625
4474,36.585,36.135,36.675,36.675,-87.075,-86.985,-86.715,-86.625
4475,35.505,35.595,35.685,35.595,-86.715,-86.625,-86.535,-86.535
4476,35.775,35.685,35.685,35.685,-86.625,-86.625,-86.535,-86.445
4477,35.685,35.685,35.775,36.045,-86.535,-86.445,-86.355,-86.265
4478,35.595,35.595,35.685,35.595,-86.805,-86.715,-86.625,-86.625
4479,36.135,36.045,35.775,35.685,-86.985,-86.985,-86.535,-86.535
4480,36.225,36.135,36.135,36.135,-87.165,-87.165,-87.075,-86.985
4481,36.135,36.135,36.225,35.775,-86.985,-86.895,-86.805,-86.535
4482,36.585,36.225,36.585,36.135,-87.165,-87.165,-87.075,-86.985
4483,35.685,36.225,35.685,36.135,-87.255,-87.165,-87.165,-86.985
4484,35.775,35.685,35.775,35.685,-86.715,-86.715,-86.625,-86.625
4485,35.685,35.775,35.685,35.685,-87.255,-86.625,-86.625,-86.535
4486,35.685,35.775,35.685,35.685,-87.255,-86.625,-86.625,-86.535
4487,35.685,35.775,35.685,35.685,-87.255,-86.625,-86.625,-86.535
4488,35.685,35.685,35.685,36.225,-87.435,-87.345,-87.255,-87.165
4489,35.685,35.685,35.685,36.225,-87.435,-87.345,-87.255,-87.165
4490,36.495,36.405,36.405,35.685,-87.435,-87.435,-87.345,-87.255
4491,36.585,36.405,36.585,36.405,-87.525,-87.525,-87.435,-87.435
4492,36.585,36.675,36.585,36.675,-87.615,-87.525,-87.525,-87.435
4493,36.675,36.585,36.675,36.675,-87.615,-87.615,-87.525,-87.435
4494,35.415,35.325,35.325,34.695,-82.575,-82.575,-82.485,-82.485
4495,34.875,35.325,34.875,34.965,-83.025,-82.575,-82.485,-82.395
4496,35.415,35.325,35.325,34.965,-82.575,-82.575,-82.485,-82.215
4497,35.415,35.325,35.325,34.965,-82.575,-82.575,-82.485,-82.215
4498,35.415,35.325,35.325,35.055,-82.575,-82.575,-82.485,-82.125
4499,35.415,35.325,35.325,35.055,-82.575,-82.575,-82.485,-82.125
4500,35.325,35.325,35.235,35.235,-82.575,-82.485,-82.035,-81.945
4501,35.325,35.325,35.235,35.235,-82.575,-82.485,-82.035,-81.945
4502,35.415,35.325,35.235,35.145,-82.575,-82.575,-82.125,-82.125
4503,35.415,35.325,35.325,35.145,-82.575,-82.575,-82.485,-82.125
4504,36.135,36.045,36.135,36.045,-83.025,-83.025,-82.935,-82.935
4505,35.505,35.415,35.325,35.325,-82.665,-82.575,-82.575,-82.485
4506,36.135,35.865,36.225,36.045,-83.565,-83.565,-83.475,-83.295
4507,35.505,35.415,35.325,35.325,-82.665,-82.575,-82.575,-82.485
4508,35.505,35.415,35.325,35.325,-82.665,-82.575,-82.575,-82.485
4509,35.505,35.415,35.325,35.325,-82.665,-82.575,-82.575,-82.485
4510,35.415,35.325,35.235,35.325,-82.575,-82.575,-82.575,-82.485
4511,35.415,35.325,35.235,35.325,-82.575,-82.575,-82.575,-82.485
4512,35.955,35.505,35.415,35.325,-82.935,-82.665,-82.575,-82.575
4513,35.775,36.045,36.045,36.045,-83.475,-83.025,-82.935,-82.845
4514,35.955,36.045,36.045,36.045,-83.475,-83.385,-83.295,-83.025
4515,36.135,35.865,35.775,36.045,-83.565,-83.565,-83.565,-83.385
4516,36.225,35.415,36.225,36.135,-82.575,-82.575,-81.765,-81.765
4517,36.225,36.405,36.495,36.495,-82.755,-82.665,-82.305,-82.215
4518,36.315,36.315,36.225,36.315,-82.755,-82.665,-82.665,-82.575
4519,36.045,36.495,36.225,36.315,-83.385,-82.755,-82.755,-82.665
4520,36.045,36.225,36.315,36.225,-83.025,-82.845,-82.755,-82.755
4521,36.405,36.495,36.495,36.495,-81.495,-81.405,-81.315,-81.225
4522,36.675,36.495,36.675,36.675,-82.215,-82.215,-82.125,-82.035
4523,36.855,36.495,36.495,36.495,-81.855,-81.405,-81.315,-81.225
4524,36.585,36.675,36.765,36.675,-82.215,-82.125,-82.035,-82.035
4525,36.585,36.585,36.675,36.675,-82.305,-82.215,-82.125,-82.035
4526,36.405,36.315,36.495,36.405,-81.495,-81.495,-81.405,-81.405
4527,36.675,36.765,36.855,36.495,-82.125,-82.035,-81.855,-81.315
4528,36.225,36.315,36.225,36.315,-82.845,-82.755,-82.755,-82.665
4529,36.315,36.225,36.315,36.405,-82.845,-82.845,-82.755,-82.665
4530,35.865,35.775,35.685,35.775,-83.655,-83.655,-83.655,-83.565
4531,35.325,35.775,35.685,35.775,-84.285,-83.655,-83.655,-83.565
4532,35.415,35.325,35.775,35.685,-84.285,-84.285,-83.655,-83.655
4533,34.695,34.785,34.695,34.785,-83.115,-83.025,-83.025,-82.935
4534,34.695,34.695,34.785,34.695,-83.115,-83.025,-82.935,-82.935
4535,34.605,34.695,34.605,34.605,-83.115,-83.025,-83.025,-82.935
4536,34.875,35.685,35.685,35.145,-83.835,-83.655,-83.565,-83.295
4537,34.965,34.875,34.965,34.875,-83.925,-83.925,-83.835,-83.835
4538,34.965,34.875,35.685,35.685,-83.925,-83.925,-83.745,-83.655
4539,35.505,35.595,35.325,35.235,-83.025,-82.845,-82.665,-82.665
4540,35.775,35.685,35.775,35.595,-83.655,-83.655,-83.565,-82.845
4541,35.865,35.775,35.685,35.775,-83.655,-83.655,-83.655,-83.565
4542,35.775,35.685,35.775,35.775,-83.655,-83.655,-83.565,-83.475
4543,35.415,35.325,35.775,35.775,-84.285,-84.285,-83.565,-83.475
4544,35.415,35.325,35.325,35.235,-84.645,-84.645,-84.555,-84.555
4545,36.585,36.675,36.765,36.855,-82.215,-82.125,-82.035,-81.855
4546,36.225,36.495,36.495,36.315,-82.845,-82.755,-82.665,-82.665
4547,36.135,36.225,36.135,36.225,-83.025,-82.935,-82.935,-82.845
4548,36.135,36.315,36.225,36.135,-83.025,-82.935,-82.935,-82.935
4549,36.495,36.495,36.495,37.125,-82.845,-82.755,-82.665,-82.575
4550,36.315,36.225,36.315,36.315,-82.935,-82.935,-82.845,-82.755
4551,36.675,36.765,36.675,36.135,-84.015,-83.925,-83.925,-83.655
4552,36.135,36.045,35.955,35.865,-83.655,-83.655,-83.655,-83.655
4553,35.595,35.595,35.505,35.505,-84.465,-84.375,-84.375,-84.285
4554,35.505,35.595,35.505,35.505,-84.555,-84.465,-84.465,-84.375
4555,36.315,36.405,35.685,35.685,-85.005,-84.915,-84.375,-84.285
4556,36.315,35.595,35.595,35.595,-85.005,-85.005,-84.465,-84.375
4557,35.505,35.595,35.505,35.505,-84.555,-84.465,-84.465,-84.375
4558,34.875,34.425,34.515,34.425,-83.835,-83.385,-83.295,-83.295
4559,34.515,34.425,34.425,34.515,-83.745,-83.745,-83.655,-83.385
4560,35.505,35.415,35.325,35.415,-84.375,-84.375,-84.375,-84.285
4561,34.515,34.515,34.425,34.425,-83.835,-83.655,-83.655,-83.565
4562,35.505,35.505,34.875,35.325,-85.095,-85.005,-84.915,-84.645
4563,34.875,34.785,34.875,34.785,-84.915,-84.915,-84.825,-84.825
4564,34.425,34.605,34.515,34.425,-85.095,-85.005,-85.005,-85.005
4565,34.875,35.595,34.785,34.785,-85.815,-85.095,-85.095,-85.005
4566,34.515,34.605,34.515,34.605,-86.445,-86.355,-86.355,-86.265
4567,34.515,34.515,34.605,34.515,-86.535,-86.445,-86.355,-86.355
4568,34.515,34.605,34.515,34.605,-86.445,-86.355,-86.355,-86.265
4569,34.875,34.515,34.605,34.515,-86.715,-86.445,-86.355,-86.355
4570,35.505,35.505,35.415,35.235,-85.995,-85.905,-85.905,-85.815
4571,35.505,35.595,35.505,35.685,-85.995,-85.905,-85.905,-85.815
4572,35.505,35.415,34.875,35.505,-86.805,-86.715,-86.535,-86.445
4573,35.235,35.145,35.595,35.415,-87.075,-87.075,-86.625,-86.625
4574,34.875,34.785,34.875,34.785,-86.805,-86.805,-86.715,-86.715
4575,34.515,34.515,34.335,34.335,-87.345,-87.255,-87.165,-87.075
4576,34.605,34.605,35.325,35.235,-87.525,-87.435,-87.345,-87.345
4577,35.235,35.145,35.235,35.235,-88.245,-88.245,-88.065,-87.975
4578,35.595,35.595,35.505,35.505,-86.445,-86.355,-85.995,-85.905
4579,35.775,35.685,35.685,35.685,-86.625,-86.625,-86.535,-86.445
4580,35.775,35.685,35.685,35.685,-86.625,-86.625,-86.535,-86.445
4581,35.775,35.685,35.685,35.685,-86.625,-86.625,-86.535,-86.445
4582,35.595,35.685,35.595,35.595,-86.715,-86.625,-86.625,-86.535
4583,35.685,35.775,35.685,35.685,-87.255,-86.625,-86.625,-86.535
4584,35.685,35.595,35.775,35.685,-87.255,-86.715,-86.625,-86.625
4585,35.685,35.685,35.595,35.685,-86.985,-86.715,-86.715,-86.625
4586,35.865,35.685,35.685,35.685,-87.705,-87.345,-87.255,-87.165
4587,35.775,35.775,35.685,35.685,-87.615,-87.525,-87.345,-87.255
4588,35.595,35.505,35.505,35.685,-88.065,-88.065,-87.975,-87.255
4589,35.325,35.325,35.775,35.685,-88.155,-88.065,-87.615,-87.345
4590,35.415,35.325,35.415,35.505,-88.155,-88.155,-88.065,-87.975
4591,36.045,35.955,36.045,35.595,-88.425,-88.425,-88.335,-88.065
4592,36.045,35.955,36.045,35.955,-88.605,-88.605,-88.515,-88.515
4593,37.035,36.495,36.585,36.495,-88.515,-88.425,-88.335,-88.335
4594,36.855,36.765,36.585,36.585,-89.055,-89.055,-89.055,-88.965
4595,36.855,36.765,36.675,36.855,-89.055,-89.055,-89.055,-88.965
4596,36.765,36.855,36.765,36.675,-89.145,-89.055,-89.055,-89.055
4597,36.765,36.765,36.675,37.305,-89.145,-89.055,-89.055,-88.695
4598,36.945,36.855,36.855,37.665,-89.145,-89.145,-89.055,-88.515
4599,47.025,47.115,47.025,46.935,-92.115,-92.025,-92.025,-91.305
4600,46.755,46.935,47.025,46.665,-93.015,-92.295,-92.205,-92.205
4601,47.025,46.935,47.025,47.025,-92.205,-92.205,-92.115,-92.025
4602,46.665,46.755,46.665,46.935,-92.205,-92.115,-92.115,-91.755
4603,46.845,46.935,46.935,46.935,-91.935,-91.845,-91.755,-91.305
4604,46.305,46.035,46.845,46.845,-91.035,-91.035,-90.495,-90.225
4605,46.035,46.305,46.035,46.305,-91.125,-91.035,-91.035,-90.945
4606,46.935,46.935,46.935,46.935,-90.495,-90.405,-90.315,-90.225
4607,46.395,46.485,46.395,46.665,-90.135,-90.045,-90.045,-89.865
4608,46.755,46.755,46.755,46.755,-89.235,-89.145,-89.055,-88.965
4609,46.845,46.125,46.845,46.035,-89.415,-89.415,-89.325,-89.145
4610,46.485,47.025,47.025,47.025,-89.235,-89.145,-89.055,-88.965
4611,46.575,46.575,46.485,46.485,-89.505,-89.415,-89.415,-89.325
4612,46.935,47.115,47.115,47.115,-89.325,-89.055,-88.965,-88.875
4613,46.125,46.935,46.665,46.215,-88.965,-88.785,-88.155,-88.155
4614,47.115,47.025,47.115,47.115,-89.055,-89.055,-88.965,-88.875
4615,47.205,47.295,47.295,47.295,-88.785,-88.695,-88.605,-88.515
4616,46.305,46.665,46.665,46.305,-88.425,-88.155,-88.065,-87.885
4617,46.665,47.205,47.205,46.665,-88.065,-87.975,-87.885,-87.885
4618,46.665,46.665,46.665,46.665,-88.155,-88.065,-87.975,-87.885
4619,46.665,46.665,46.665,46.395,-88.155,-88.065,-87.885,-87.525
4620,46.485,46.395,46.395,46.395,-87.615,-87.615,-87.525,-87.435
4621,45.855,45.855,45.855,45.855,-86.715,-86.625,-86.535,-86.445
4622,46.125,46.125,46.935,46.845,-85.365,-85.275,-84.825,-84.825
4623,46.035,45.945,45.945,45.945,-85.095,-85.095,-85.005,-84.915
4624,45.945,45.945,45.945,45.945,-86.085,-85.995,-85.905,-85.725
4625,45.675,45.585,45.765,45.675,-86.895,-86.895,-86.805,-86.805
4626,46.575,46.575,46.575,46.485,-88.065,-87.975,-87.885,-87.615
4627,46.575,46.485,46.485,45.855,-87.885,-87.705,-87.615,-87.075
4628,46.665,46.575,46.575,46.575,-87.975,-87.975,-87.885,-87.795
4629,45.585,45.585,45.675,45.585,-86.985,-86.895,-86.805,-86.805
4630,45.495,45.585,45.675,45.585,-86.985,-86.895,-86.805,-86.805
4631,45.675,45.675,46.215,46.215,-88.785,-88.695,-88.515,-88.425
4632,45.585,46.125,46.125,46.215,-88.695,-88.335,-88.245,-88.155
4633,46.215,46.125,46.215,46.125,-88.155,-88.155,-88.065,-88.065
4634,46.125,46.215,46.125,46.215,-88.245,-88.155,-88.155,-88.065
4635,46.935,46.935,46.935,46.935,-87.795,-87.705,-87.615,-87.525
4636,46.395,45.675,46.215,46.485,-88.605,-88.605,-88.155,-87.795
4637,46.125,46.215,46.215,46.215,-88.335,-88.245,-88.155,-88.065
4638,46.125,46.215,46.215,46.215,-88.335,-88.245,-88.155,-88.065
4639,45.585,45.495,45.585,46.125,-88.785,-88.785,-88.695,-88.245
4640,46.125,46.215,46.125,46.215,-88.335,-88.245,-88.245,-88.155
4641,46.125,45.315,45.315,45.315,-88.335,-87.975,-87.885,-87.615
4642,45.315,45.315,45.315,45.315,-87.885,-87.795,-87.615,-87.435
4643,45.225,45.135,45.225,45.495,-87.525,-87.525,-87.435,-87.345
4644,45.045,45.045,45.225,45.225,-87.705,-87.615,-87.525,-87.435
4645,45.045,45.045,45.135,45.045,-87.705,-87.615,-87.525,-87.525
4646,44.955,44.955,44.955,45.225,-87.795,-87.705,-87.615,-87.435
4647,44.955,44.865,44.955,44.955,-87.795,-87.795,-87.705,-87.615
4648,45.585,44.955,45.045,44.955,-88.695,-87.975,-87.885,-87.885
4649,44.865,44.865,44.955,44.955,-87.885,-87.795,-87.705,-87.615
4650,44.865,44.955,44.955,44.955,-87.885,-87.795,-87.705,-87.615
4651,44.775,44.685,44.865,44.775,-87.975,-87.975,-87.885,-87.885
4652,44.865,44.955,44.505,44.415,-87.885,-87.705,-87.525,-87.525
4653,44.685,44.595,44.775,44.685,-88.335,-88.335,-88.245,-88.245
4654,43.515,43.605,43.785,43.695,-89.505,-89.415,-89.235,-89.235
4655,43.785,43.695,43.785,43.515,-88.785,-88.785,-88.695,-88.605
4656,43.785,43.695,43.785,43.515,-88.785,-88.785,-88.695,-88.605
4657,43.695,43.875,43.515,43.515,-89.235,-88.965,-88.695,-88.605
4658,43.695,43.875,43.875,44.415,-89.145,-89.055,-88.965,-88.605
4659,45.765,45.855,45.765,45.855,-89.235,-89.145,-89.145,-89.055
4660,44.865,44.865,44.865,44.865,-88.605,-88.515,-88.425,-88.335
4661,44.415,44.505,44.415,44.505,-88.695,-88.605,-88.605,-88.515
4662,44.415,44.505,44.415,44.505,-88.695,-88.605,-88.605,-88.515
4663,44.145,44.055,44.145,44.055,-88.605,-88.605,-88.515,-88.515
4664,43.965,43.965,43.965,44.325,-89.055,-88.965,-88.875,-88.695
4665,43.965,43.965,43.875,43.965,-89.145,-89.055,-89.055,-88.875
4666,44.145,44.055,44.145,44.055,-88.605,-88.605,-88.245,-88.245
4667,44.145,43.515,43.425,43.515,-88.695,-88.605,-88.605,-88.515
4668,44.415,44.505,44.415,44.505,-88.695,-88.605,-88.605,-88.515
4669,43.965,43.875,44.055,43.965,-87.795,-87.795,-87.705,-87.705
4670,44.055,44.145,44.055,44.055,-88.065,-87.975,-87.975,-87.885
4671,44.145,44.505,44.415,44.145,-87.615,-87.525,-87.525,-87.525
4672,44.055,44.415,44.145,44.685,-87.885,-87.705,-87.615,-87.435
4673,44.055,43.695,43.785,43.695,-88.065,-87.345,-87.255,-87.255
4674,43.425,43.605,43.515,43.425,-87.885,-87.795,-87.795,-87.795
4675,43.605,43.515,43.515,43.695,-88.335,-88.335,-87.975,-87.885
